filename,class,is_atypical,is_augmented,augmentation_type,split
9674.png,Normal,False,False,,Training
TUPAC16_4575.png,Normal,False,False,,Training
7741.png,Normal,False,False,,Training
TUPAC16_546.png,Normal,False,False,,Training
7679.png,Normal,False,False,,Training
TUPAC16_14212.png,Normal,False,False,,Training
3018.png,Normal,False,False,,Training
6529.png,Normal,False,False,,Training
2489.png,Normal,False,False,,Training
330.png,Normal,False,False,,Training
6048.png,Normal,False,False,,Training
TUPAC16_659.png,Normal,False,False,,Training
2253.png,Normal,False,False,,Training
1163.png,Normal,False,False,,Training
9605.png,Normal,False,False,,Training
3833.png,Normal,False,False,,Training
1789.png,Normal,False,False,,Training
2149.png,Normal,False,False,,Training
9979.png,Normal,False,False,,Training
7243.png,Normal,False,False,,Training
1659.png,Normal,False,False,,Training
6476.png,Normal,False,False,,Training
3821.png,Normal,False,False,,Training
4964.png,Normal,False,False,,Training
11290.png,Normal,False,False,,Training
5818.png,Normal,False,False,,Training
9597.png,Normal,False,False,,Training
1002.png,Normal,False,False,,Training
4155.png,Normal,False,False,,Training
10710.png,Normal,False,False,,Training
1132.png,Normal,False,False,,Training
9942.png,Normal,False,False,,Training
4091.png,Normal,False,False,,Training
TUPAC16_3694.png,Normal,False,False,,Training
4139.png,Normal,False,False,,Training
10975.png,Normal,False,False,,Training
11899.png,Normal,False,False,,Training
11267.png,Normal,False,False,,Training
1943.png,Normal,False,False,,Training
3100.png,Normal,False,False,,Training
7696.png,Normal,False,False,,Training
7788.png,Normal,False,False,,Training
3948.png,Normal,False,False,,Training
490.png,Normal,False,False,,Training
6136.png,Normal,False,False,,Training
4405.png,Normal,False,False,,Training
6054.png,Normal,False,False,,Training
TUPAC16_1660.png,Normal,False,False,,Training
320.png,Normal,False,False,,Training
TUPAC16_461.png,Normal,False,False,,Training
8592.png,Normal,False,False,,Training
4243.png,Normal,False,False,,Training
TUPAC16_1580.png,Normal,False,False,,Training
TUPAC16_369.png,Normal,False,False,,Training
TUPAC16_1228.png,Normal,False,False,,Training
4436.png,Normal,False,False,,Training
3376.png,Normal,False,False,,Training
11326.png,Normal,False,False,,Training
3835.png,Normal,False,False,,Training
9599.png,Normal,False,False,,Training
8702.png,Normal,False,False,,Training
TUPAC16_616.png,Normal,False,False,,Training
10962.png,Normal,False,False,,Training
6472.png,Normal,False,False,,Training
9113.png,Normal,False,False,,Training
4680.png,Normal,False,False,,Training
6223.png,Normal,False,False,,Training
1765.png,Normal,False,False,,Training
3059.png,Normal,False,False,,Training
TUPAC16_1557.png,Normal,False,False,,Training
5547.png,Normal,False,False,,Training
7768.png,Normal,False,False,,Training
6959.png,Normal,False,False,,Training
854.png,Normal,False,False,,Training
TUPAC16_762.png,Normal,False,False,,Training
3855.png,Normal,False,False,,Training
1071.png,Normal,False,False,,Training
6773.png,Normal,False,False,,Training
7708.png,Normal,False,False,,Training
6783.png,Normal,False,False,,Training
2040.png,Normal,False,False,,Training
4025.png,Normal,False,False,,Training
8906.png,Normal,False,False,,Training
4208.png,Normal,False,False,,Training
7654.png,Normal,False,False,,Training
TUPAC16_3103.png,Normal,False,False,,Training
TUPAC16_4820.png,Normal,False,False,,Training
TUPAC16_560.png,Normal,False,False,,Training
3863.png,Normal,False,False,,Training
2116.png,Normal,False,False,,Training
7050.png,Normal,False,False,,Training
TUPAC16_4535.png,Normal,False,False,,Training
7866.png,Normal,False,False,,Training
6719.png,Normal,False,False,,Training
3624.png,Normal,False,False,,Training
4363.png,Normal,False,False,,Training
3882.png,Normal,False,False,,Training
TUPAC16_1031.png,Normal,False,False,,Training
8913.png,Normal,False,False,,Training
7869.png,Normal,False,False,,Training
8445.png,Normal,False,False,,Training
11370.png,Normal,False,False,,Training
9612.png,Normal,False,False,,Training
3032.png,Normal,False,False,,Training
TUPAC16_749.png,Normal,False,False,,Training
TUPAC16_914.png,Normal,False,False,,Training
6217.png,Normal,False,False,,Training
TUPAC16_428.png,Normal,False,False,,Training
TUPAC16_78.png,Normal,False,False,,Training
9300.png,Normal,False,False,,Training
6393.png,Normal,False,False,,Training
114.png,Normal,False,False,,Training
1475.png,Normal,False,False,,Training
2432.png,Normal,False,False,,Training
7503.png,Normal,False,False,,Training
7972.png,Normal,False,False,,Training
TUPAC16_1518.png,Normal,False,False,,Training
4107.png,Normal,False,False,,Training
6778.png,Normal,False,False,,Training
3203.png,Normal,False,False,,Training
840.png,Normal,False,False,,Training
TUPAC16_1649.png,Normal,False,False,,Training
8255.png,Normal,False,False,,Training
TUPAC16_1254.png,Normal,False,False,,Training
TUPAC16_1366.png,Normal,False,False,,Training
TUPAC16_863.png,Normal,False,False,,Training
4919.png,Normal,False,False,,Training
1942.png,Normal,False,False,,Training
TUPAC16_3919.png,Normal,False,False,,Training
9185.png,Normal,False,False,,Training
403.png,Normal,False,False,,Training
11214.png,Normal,False,False,,Training
9188.png,Normal,False,False,,Training
TUPAC16_3781.png,Normal,False,False,,Training
10918.png,Normal,False,False,,Training
7038.png,Normal,False,False,,Training
9686.png,Normal,False,False,,Training
7843.png,Normal,False,False,,Training
9609.png,Normal,False,False,,Training
3712.png,Normal,False,False,,Training
TUPAC16_953.png,Normal,False,False,,Training
11260.png,Normal,False,False,,Training
4334.png,Normal,False,False,,Training
3836.png,Normal,False,False,,Training
712.png,Normal,False,False,,Training
9367.png,Normal,False,False,,Training
39.png,Normal,False,False,,Training
6842.png,Normal,False,False,,Training
4299.png,Normal,False,False,,Training
TUPAC16_4150.png,Normal,False,False,,Training
TUPAC16_4119.png,Normal,False,False,,Training
2054.png,Normal,False,False,,Training
4225.png,Normal,False,False,,Training
3199.png,Normal,False,False,,Training
6504.png,Normal,False,False,,Training
11327.png,Normal,False,False,,Training
11374.png,Normal,False,False,,Training
TUPAC16_2681.png,Normal,False,False,,Training
TUPAC16_244.png,Normal,False,False,,Training
7898.png,Normal,False,False,,Training
5620.png,Normal,False,False,,Training
4186.png,Normal,False,False,,Training
8602.png,Normal,False,False,,Training
106.png,Normal,False,False,,Training
6162.png,Normal,False,False,,Training
3087.png,Normal,False,False,,Training
3324.png,Normal,False,False,,Training
7319.png,Normal,False,False,,Training
11238.png,Normal,False,False,,Training
5647.png,Normal,False,False,,Training
6177.png,Normal,False,False,,Training
3895.png,Normal,False,False,,Training
1807.png,Normal,False,False,,Training
1428.png,Normal,False,False,,Training
1929.png,Normal,False,False,,Training
1766.png,Normal,False,False,,Training
6174.png,Normal,False,False,,Training
461.png,Normal,False,False,,Training
8105.png,Normal,False,False,,Training
7950.png,Normal,False,False,,Training
3210.png,Normal,False,False,,Training
8550.png,Normal,False,False,,Training
11337.png,Normal,False,False,,Training
3428.png,Normal,False,False,,Training
TUPAC16_775.png,Normal,False,False,,Training
4387.png,Normal,False,False,,Training
286.png,Normal,False,False,,Training
810.png,Normal,False,False,,Training
383.png,Normal,False,False,,Training
10793.png,Normal,False,False,,Training
8828.png,Normal,False,False,,Training
7612.png,Normal,False,False,,Training
3558.png,Normal,False,False,,Training
TUPAC16_741.png,Normal,False,False,,Training
TUPAC16_2891.png,Normal,False,False,,Training
5645.png,Normal,False,False,,Training
TUPAC16_400.png,Normal,False,False,,Training
2239.png,Normal,False,False,,Training
7556.png,Normal,False,False,,Training
3741.png,Normal,False,False,,Training
10919.png,Normal,False,False,,Training
315.png,Normal,False,False,,Training
11892.png,Normal,False,False,,Training
465.png,Normal,False,False,,Training
5821.png,Normal,False,False,,Training
6001.png,Normal,False,False,,Training
2966.png,Normal,False,False,,Training
TUPAC16_4137.png,Normal,False,False,,Training
1469.png,Normal,False,False,,Training
4493.png,Normal,False,False,,Training
4437.png,Normal,False,False,,Training
4114.png,Normal,False,False,,Training
1923.png,Normal,False,False,,Training
9184.png,Normal,False,False,,Training
TUPAC16_409.png,Normal,False,False,,Training
1070.png,Normal,False,False,,Training
6430.png,Normal,False,False,,Training
1458.png,Normal,False,False,,Training
8574.png,Normal,False,False,,Training
2937.png,Normal,False,False,,Training
8914.png,Normal,False,False,,Training
TUPAC16_301.png,Normal,False,False,,Training
TUPAC16_834.png,Normal,False,False,,Training
6846.png,Normal,False,False,,Training
8256.png,Normal,False,False,,Training
6759.png,Normal,False,False,,Training
9802.png,Normal,False,False,,Training
5940.png,Normal,False,False,,Training
7757.png,Normal,False,False,,Training
5530.png,Normal,False,False,,Training
75.png,Normal,False,False,,Training
1732.png,Normal,False,False,,Training
TUPAC16_1335.png,Normal,False,False,,Training
3361.png,Normal,False,False,,Training
9808.png,Normal,False,False,,Training
7375.png,Normal,False,False,,Training
7237.png,Normal,False,False,,Training
1459.png,Normal,False,False,,Training
TUPAC16_2648.png,Normal,False,False,,Training
3608.png,Normal,False,False,,Training
10266.png,Normal,False,False,,Training
6642.png,Normal,False,False,,Training
11295.png,Normal,False,False,,Training
10861.png,Normal,False,False,,Training
3959.png,Normal,False,False,,Training
3841.png,Normal,False,False,,Training
9796.png,Normal,False,False,,Training
9153.png,Normal,False,False,,Training
2477.png,Normal,False,False,,Training
TUPAC16_4989.png,Normal,False,False,,Training
6796.png,Normal,False,False,,Training
2464.png,Normal,False,False,,Training
9199.png,Normal,False,False,,Training
TUPAC16_264.png,Normal,False,False,,Training
6779.png,Normal,False,False,,Training
4011.png,Normal,False,False,,Training
8621.png,Normal,False,False,,Training
318.png,Normal,False,False,,Training
TUPAC16_2747.png,Normal,False,False,,Training
188.png,Normal,False,False,,Training
7516.png,Normal,False,False,,Training
2921.png,Normal,False,False,,Training
685.png,Normal,False,False,,Training
8380.png,Normal,False,False,,Training
43.png,Normal,False,False,,Training
11176.png,Normal,False,False,,Training
2337.png,Normal,False,False,,Training
797.png,Normal,False,False,,Training
2078.png,Normal,False,False,,Training
7159.png,Normal,False,False,,Training
5991.png,Normal,False,False,,Training
7873.png,Normal,False,False,,Training
TUPAC16_3713.png,Normal,False,False,,Training
TUPAC16_2590.png,Normal,False,False,,Training
3138.png,Normal,False,False,,Training
7773.png,Normal,False,False,,Training
5755.png,Normal,False,False,,Training
TUPAC16_337.png,Normal,False,False,,Training
TUPAC16_970.png,Normal,False,False,,Training
10817.png,Normal,False,False,,Training
7578.png,Normal,False,False,,Training
TUPAC16_14490.png,Normal,False,False,,Training
10017.png,Normal,False,False,,Training
377.png,Normal,False,False,,Training
TUPAC16_673.png,Normal,False,False,,Training
6194.png,Normal,False,False,,Training
8507.png,Normal,False,False,,Training
8531.png,Normal,False,False,,Training
11504.png,Normal,False,False,,Training
4604.png,Normal,False,False,,Training
3923.png,Normal,False,False,,Training
1848.png,Normal,False,False,,Training
4098.png,Normal,False,False,,Training
1442.png,Normal,False,False,,Training
9149.png,Normal,False,False,,Training
5936.png,Normal,False,False,,Training
TUPAC16_4143.png,Normal,False,False,,Training
8386.png,Normal,False,False,,Training
3967.png,Normal,False,False,,Training
2312.png,Normal,False,False,,Training
11330.png,Normal,False,False,,Training
5568.png,Normal,False,False,,Training
TUPAC16_164.png,Normal,False,False,,Training
799.png,Normal,False,False,,Training
TUPAC16_74.png,Normal,False,False,,Training
4646.png,Normal,False,False,,Training
3012.png,Normal,False,False,,Training
5115.png,Normal,False,False,,Training
8109.png,Normal,False,False,,Training
5949.png,Normal,False,False,,Training
3425.png,Normal,False,False,,Training
4478.png,Normal,False,False,,Training
187.png,Normal,False,False,,Training
4003.png,Normal,False,False,,Training
TUPAC16_5097.png,Normal,False,False,,Training
7385.png,Normal,False,False,,Training
TUPAC16_7927.png,Normal,False,False,,Training
TUPAC16_4850.png,Normal,False,False,,Training
5995.png,Normal,False,False,,Training
TUPAC16_2786.png,Normal,False,False,,Training
3557.png,Normal,False,False,,Training
264.png,Normal,False,False,,Training
865.png,Normal,False,False,,Training
9662.png,Normal,False,False,,Training
8929.png,Normal,False,False,,Training
8528.png,Normal,False,False,,Training
656.png,Normal,False,False,,Training
4383.png,Normal,False,False,,Training
11221.png,Normal,False,False,,Training
1011.png,Normal,False,False,,Training
4286.png,Normal,False,False,,Training
6711.png,Normal,False,False,,Training
11862.png,Normal,False,False,,Training
7102.png,Normal,False,False,,Training
3132.png,Normal,False,False,,Training
TUPAC16_9511.png,Normal,False,False,,Training
4581.png,Normal,False,False,,Training
3435.png,Normal,False,False,,Training
1820.png,Normal,False,False,,Training
7912.png,Normal,False,False,,Training
TUPAC16_2721.png,Normal,False,False,,Training
3695.png,Normal,False,False,,Training
4603.png,Normal,False,False,,Training
TUPAC16_1286.png,Normal,False,False,,Training
1006.png,Normal,False,False,,Training
11875.png,Normal,False,False,,Training
287.png,Normal,False,False,,Training
808.png,Normal,False,False,,Training
TUPAC16_12585.png,Normal,False,False,,Training
1162.png,Normal,False,False,,Training
TUPAC16_505.png,Normal,False,False,,Training
9091.png,Normal,False,False,,Training
2285.png,Normal,False,False,,Training
8918.png,Normal,False,False,,Training
4276.png,Normal,False,False,,Training
11560.png,Normal,False,False,,Training
3195.png,Normal,False,False,,Training
TUPAC16_2703.png,Normal,False,False,,Training
TUPAC16_1472.png,Normal,False,False,,Training
8243.png,Normal,False,False,,Training
11896.png,Normal,False,False,,Training
6838.png,Normal,False,False,,Training
3791.png,Normal,False,False,,Training
TUPAC16_1690.png,Normal,False,False,,Training
2299.png,Normal,False,False,,Training
4519.png,Normal,False,False,,Training
3378.png,Normal,False,False,,Training
3942.png,Normal,False,False,,Training
